,Layertype,x_pos,y_pos
10219,GL,11635.06049822064,9592.270462633453
10220,GL,12085.8125,9586.660714285714
10221,GL,12347.560975609756,9594.40243902439
10222,EPL,13409.78947368421,9589.768421052631
10223,GL,11446.932773109243,9590.773109243695
10224,GL,11724.27741935484,9591.793548387095
10225,GL,11795.10970464135,9595.388185654008
10226,GL,12377.184931506848,9590.280821917808
10227,GL,12525.882608695652,9594.58695652174
10228,EPL,12961.72340425532,9610.9231678487
10229,EPL,13202.475,9595.607142857143
10230,EPL,13672.851162790696,9595.6
10231,GL,11311.598484848484,9591.886363636364
10232,GL,11361.435483870968,9592.467741935485
10233,GL,11421.785310734464,9596.83615819209
10234,GL,11992.83916083916,9604.729603729604
10235,GL,12310.735849056604,9589.452830188678
10236,EPL,12894.648936170212,9593.031914893618
10237,EPL,13242.861495844876,9598.628808864269
10238,EPL,13427.024390243903,9592.207317073173
10239,EPL,13559.122754491018,9598.946107784432
10240,EPL,13718.84771573604,9596.477157360408
10241,GL,13876.90948275862,9596.413793103447
10242,ONL,10678.105263157897,9597.263157894737
10243,EPL,12648.24107142857,9600.348214285714
10244,GL,13894.617449664427,9603.29865771812
10245,ONL,10824.525925925926,9599.066666666668
10246,GL,12454.727272727272,9603.02097902098
10247,EPL,12610.455357142857,9598.955357142857
10248,EPL,12870.645901639344,9599.849180327868
10249,EPL,13531.796153846151,9600.226923076923
10250,EPL,13802.080357142857,9598.830357142857
10251,ONL,14064.229580573952,9611.944812362031
10252,GL,11591.747692307692,9603.261538461538
10253,GL,11821.488372093025,9605.995348837208
10254,GL,12097.273109243695,9602.302521008403
10255,EPL,12741.779569892473,9599.951612903224
10256,EPL,12817.620608899297,9608.081967213117
10257,EPL,12843.090579710144,9605.173913043478
10258,EPL,13219.92673992674,9607.271062271062
10259,GL,11013.187050359713,9603.63669064748
10260,GL,11462.13986013986,9602.643356643355
10261,GL,11539.544715447157,9604.528455284551
10262,GL,11646.436578171091,9610.339233038349
10263,GL,11864.310344827589,9603.83141762452
10264,GL,11905.462121212122,9604.234848484848
10265,GL,12234.049504950495,9608.42904290429
10266,EPL,13130.823770491805,9606.46106557377
10267,EPL,13370.474226804125,9604.91408934708
10268,EPL,13477.956756756756,9604.875675675676
10269,GL,11060.2,9606.701818181818
10270,GL,11660.506986027944,9622.33133732535
10271,GL,11688.687165775402,9614.497326203207
10272,GL,11758.701204819276,9607.987951807228
10273,GL,12025.322834645667,9606.496062992126
10274,EPL,13020.026649746193,9621.1269035533
10275,EPL,13160.660436137072,9607.408099688471
10276,EPL,13618.488372093025,9605.37984496124
10277,ONL,10775.43119266055,9606.247706422018
10278,GL,11306.274193548386,9607.524193548386
10279,GL,12381.64024390244,9609.310975609756
10280,EPL,12917.15909090909,9607.325757575758
10281,EPL,13601.55944055944,9606.23076923077
10282,GL,11244.933823529413,9607.66911764706
10283,GL,11568.831491712706,9618.309392265191
10284,GL,11803.396226415094,9610.232704402517
10285,GL,12156.557011795545,9623.5622542595
10286,GL,12182.1921005386,9622.059245960503
10287,EPL,12899.718954248368,9614.696078431372
10288,EPL,13794.73015873016,9616.00634920635
10289,GL,14005.299093655589,9611.91842900302
10290,ONL,10866.919191919193,9609.555555555557
10291,GL,11510.58064516129,9615.648387096777
10292,GL,11730.18686868687,9611.525252525253
10293,GL,12116.88319088319,9615.1396011396
10294,EPL,13337.993788819876,9610.757763975154
10295,GL,13909.726495726496,9611.25641025641
10296,GL,11782.878306878309,9616.359788359789
10297,EPL,13506.712,9613.544
10298,GL,13932.735849056604,9617.87601078167
10299,GL,14037.183908045978,9619.261494252874
10300,ONL,10544.10606060606,9622.681818181818
10301,GL,11125.885714285714,9613.923809523809
10302,GL,12345.875968992248,9614.713178294574
10303,EPL,12660.8224852071,9615.792899408283
10304,EPL,12868.6306122449,9623.1306122449
10305,EPL,13048.368020304568,9621.218274111676
10306,ONL,10581.638888888889,9628.722222222224
10307,ONL,10680.9203539823,9617.469026548672
10308,GL,10924.734567901234,9618.12962962963
10309,GL,12012.0658436214,9623.600823045268
10310,EPL,12396.567474048445,9622.287197231832
10311,EPL,13193.497005988023,9616.215568862275
10312,EPL,13314.81884057971,9616.123188405798
10313,EPL,13747.783333333333,9615.725
10314,EPL,13868.28813559322,9614.898305084746
10315,GL,13960.018656716418,9618.753731343284
10316,EPL,12418.41796875,9622.50390625
10317,EPL,13269.078341013825,9621.258064516129
10318,GL,11326.020134228189,9619.96644295302
10319,EPL,13548.496296296296,9620.11851851852
10320,EPL,13851.443243243244,9621.864864864863
10321,ONL,10658.036496350363,9624.518248175182
10322,GL,11866.022624434388,9621.968325791857
10323,GL,12049.35960591133,9627.3842364532
10324,EPL,12472.851428571428,9625.422857142858
10325,EPL,13625.165289256198,9623.247933884297
10326,GL,11019.412087912087,9625.708791208792
10327,GL,11173.121568627452,9629.46274509804
10328,GL,11204.80981595092,9622.846625766872
10329,GL,11606.838487972507,9636.824742268042
10330,EPL,12254.915662650605,9625.83734939759
10331,EPL,12983.358208955224,9630.220149253732
10332,EPL,13227.791907514453,9629.797687861272
10333,EPL,13674.45652173913,9624.41304347826
10334,ONL,10821.266055045871,9626.633027522936
10335,GL,11267.159420289856,9623.521739130434
10336,GL,11311.116822429907,9644.90186915888
10337,GL,11540.1875,9628.457236842103
10338,GL,11843.912790697674,9627.197674418603
10339,EPL,13327.889175257733,9634.680412371134
10340,EPL,13356.063725490196,9627.308823529413
10341,EPL,13477.90410958904,9628.034246575342
10342,GL,11074.3216374269,9631.842105263158
10343,GL,11802.773684210526,9629.805263157894
10344,EPL,12205.509433962265,9628.90566037736
10345,EPL,12316.398230088496,9626.902654867255
10346,EPL,12841.08056872038,9628.232227488152
10347,GL,13990.2734375,9627.296875
10348,ONL,14105.951612903224,9633.443548387097
10349,GL,11981.868613138686,9633.84306569343
10350,EPL,12440.07142857143,9635.040816326533
10351,EPL,13174.448132780082,9633.32365145228
10352,ONL,10645.38383838384,9633.222222222224
10353,ONL,10692.324503311258,9634.76821192053
10354,GL,11152.638095238097,9636.185714285712
10355,GL,11579.041666666666,9636.232638888889
10356,GL,11700.19347826087,9638.378260869566
10357,GL,11737.675105485232,9635.90717299578
10358,EPL,12376.4,9638.87391304348
10359,EPL,12915.247863247863,9630.36752136752
10360,EPL,13156.504273504272,9633.076923076924
10361,EPL,13533.093220338984,9633.21186440678
10362,EPL,13870.963302752294,9632.798165137614
10363,GL,14016.389090909091,9633.894545454545
10364,GL,11325.318548387097,9636.201612903224
10365,EPL,11954.885350318473,9638.407643312104
10366,EPL,12663.139682539682,9642.68253968254
10367,EPL,13641.62608695652,9635.130434782608
10368,GL,10934.560897435897,9639.035256410256
10369,GL,11482.301470588236,9636.264705882351
10370,GL,11881.495652173911,9637.2
10371,GL,12071.065573770493,9639.25136612022
10372,EPL,12777.184027777776,9640.350694444443
10373,EPL,13079.82911392405,9641.71835443038
10374,EPL,13700.930693069307,9638.138613861383
10375,GL,11133.020833333334,9635.875
10376,GL,11505.255813953489,9637.22480620155
10377,EPL,12937.663265306122,9640.17857142857
10378,EPL,13403.529411764706,9644.096638655465
10379,EPL,13423.257142857145,9637.895238095238
10380,EPL,13915.078014184395,9642.64184397163
10381,ONL,10789.931129476585,9641.6391184573
10382,GL,11111.2,9639.986666666666
10383,GL,11232.121495327105,9639.59813084112
10384,EPL,12327.141025641024,9641.72435897436
10385,EPL,12458.749425287357,9655.703448275865
10386,EPL,12485.096354166666,9644.9375
10387,EPL,12755.29781420765,9649.265027322404
10388,EPL,12872.211320754715,9645.430188679244
10389,EPL,13546.333333333334,9642.366666666669
10390,ONL,14082.224043715849,9649.396174863388
10391,GL,11382.880597014926,9640.014925373134
10392,GL,11721.366666666669,9648.78148148148
10393,EPL,12019.604938271605,9644.66049382716
10394,EPL,12712.388059701492,9640.34328358209
10395,EPL,12806.42857142857,9645.700892857143
10396,EPL,12968.858490566035,9650.059748427671
10397,GL,14039.013245033111,9643.17880794702
10398,GL,11025.725663716814,9643.061946902655
10399,GL,11426.3359375,9651.490234375
10400,GL,11679.713414634149,9646.323170731708
10401,EPL,13599.084656084657,9648.539682539682
10402,EPL,12262.281355932204,9649.369491525424
10403,EPL,12540.238372093025,9646.831395348838
10404,EPL,12691.62608695652,9646.226086956522
10405,EPL,13049.38383838384,9646.444444444443
10406,EPL,13209.528,9646.24
10407,EPL,13737.078787878789,9650.430303030304
10408,GL,14058.847953216376,9646.17543859649
10409,GL,11454.622222222222,9653.64126984127
10410,GL,11534.169312169312,9652.322751322752
10411,GL,11627.394495412844,9652.697247706425
10412,EPL,12000.267441860466,9647.936046511628
10413,EPL,12144.908450704226,9648.267605633802
10414,EPL,12197.48918918919,9652.14054054054
10415,EPL,12835.496,9649.064
10416,EPL,12889.6,9650.076923076924
10417,ONL,10654.682926829268,9651.235772357724
10418,GL,10949.4359375,9663.434375
10419,GL,11515.8,9658.203703703704
10420,EPL,12425.15340909091,9652.073863636364
10421,EPL,12909.388888888889,9651.18253968254
10422,EPL,13461.036697247706,9650.11009174312
10423,EPL,12678.526011560694,9666.71098265896
10424,EPL,13100.495726495728,9651.28205128205
10425,ONL,14145.997245179064,9660.906336088154
10426,GL,11083.143396226416,9658.818867924529
10427,GL,11134.498098859316,9658.954372623572
10428,GL,11171.316923076924,9660.766153846154
10429,GL,11197.201612903224,9658.879032258064
10430,GL,11485.531531531533,9656.635135135137
10431,EPL,11647.388012618296,9659.80757097792
10432,EPL,12392.02403846154,9655.826923076924
10433,GL,11219.393442622952,9658.84699453552
10434,GL,11366.940959409594,9659.084870848708
10435,EPL,11875.572115384615,9661.120192307691
10436,EPL,11978.11724137931,9657.448275862069
10437,EPL,12099.441340782125,9656.156424581006
10438,EPL,12734.911971830988,9669.827464788732
10439,EPL,12827.003984063746,9664.517928286852
10440,EPL,12990.974842767297,9657.276729559748
10441,EPL,13534.893617021276,9657.90070921986
10442,GL,11274.13780918728,9663.95406360424
10443,EPL,11742.339768339769,9662.916988416988
10444,EPL,12062.046296296296,9662.62037037037
10445,EPL,12245.357142857143,9661.532467532468
10446,EPL,12942.53405017921,9664.444444444443
10447,EPL,13420.088235294115,9658.627450980392
10448,GL,11234.808823529413,9660.838235294115
10449,GL,11562.240469208213,9660.736070381232
10450,EPL,12133.118644067798,9659.49152542373
10451,EPL,12786.393203883496,9661.359223300971
10452,EPL,11697.415873015872,9662.825396825398
10453,GL,11349.424148606811,9669.504643962848
10454,EPL,12015.900207900208,9668.929313929311
10455,EPL,12155.943181818182,9666.085227272728
10456,EPL,12563.026490066226,9664.741721854303
10457,EPL,12805.40476190476,9668.25238095238
10458,EPL,13090.647540983606,9664.45081967213
10459,EPL,13196.330337078653,9673.806741573031
10460,EPL,13478.401515151516,9666.09090909091
10461,GL,13974.297872340425,9665.154255319148
10462,ONL,10661.27242524917,9673.714285714286
10463,GL,10867.460732984291,9665.507853403142
10464,GL,11405.909574468084,9667.734042553191
10465,EPL,12627.0,9675.80588235294
10466,EPL,13872.68156424581,9669.078212290502
10467,GL,14091.55357142857,9671.08630952381
10468,GL,11327.59,9667.32
10469,EPL,12310.17880794702,9672.324503311258
10470,EPL,12491.787644787644,9670.99613899614
10471,EPL,13271.00462962963,9671.287037037036
10472,ONL,10802.09219858156,9671.709219858156
10473,GL,10885.722772277228,9670.465346534653
10474,EPL,11843.219512195124,9670.024390243903
10475,ONL,10684.89552238806,9671.089552238804
10476,GL,11466.851851851852,9678.06267806268
10477,GL,11503.066985645934,9676.650717703347
10478,EPL,11602.331360946746,9670.804733727811
10479,EPL,11859.125,9679.635135135137
10480,EPL,12077.987951807228,9673.867469879518
10481,EPL,12264.260465116278,9675.158139534884
10482,EPL,12432.143410852714,9675.178294573643
10483,EPL,12865.554545454546,9671.518181818185
10484,EPL,12885.8009478673,9674.654028436018
10485,EPL,13010.658227848102,9671.759493670888
10486,EPL,13601.20588235294,9674.464705882352
10487,EPL,11576.398305084746,9674.627118644068
10488,EPL,12225.324582338902,9680.400954653938
10489,EPL,12393.101796407183,9674.22754491018
10490,EPL,12904.868686868687,9672.29292929293
10491,GL,14052.433962264153,9671.490566037735
10492,ONL,14177.79704797048,9693.859778597784
10493,GL,11073.699708454811,9682.239067055394
10494,GL,11101.918994413409,9686.687150837988
10495,GL,11119.878661087869,9680.774058577406
10496,EPL,11541.344086021503,9675.52329749104
10497,EPL,12701.830555555556,9683.705555555556
10498,EPL,12850.331395348838,9678.377906976744
10499,EPL,12920.75138121547,9677.00552486188
10500,GL,11209.946127946128,9679.262626262624
10501,GL,11240.655,9686.1725
10502,EPL,11920.006711409396,9678.885906040268
10503,EPL,12585.473029045645,9682.896265560166
10504,EPL,13622.71794871795,9674.935897435897
10505,GL,11306.957746478873,9681.577464788732
10506,GL,11378.766355140187,9685.794392523365
10507,EPL,11615.472868217052,9680.511627906975
10508,EPL,11631.698979591836,9682.61224489796
10509,EPL,11704.704402515725,9679.528301886792
10510,EPL,11807.766233766231,9680.454545454546
10511,EPL,11942.810426540284,9689.457345971565
10512,EPL,12170.98,9679.24
10513,EPL,12515.361216730038,9683.16349809886
10514,EPL,13073.443983402489,9684.655601659751
10515,EPL,13234.573275862069,9686.224137931034
10516,EPL,13568.27049180328,9680.95081967213
10517,EPL,13915.335907335908,9681.054054054051
10518,GL,11048.932773109243,9682.319327731091
10519,EPL,11755.360975609756,9693.58699186992
10520,EPL,11902.254237288136,9682.322033898305
10521,EPL,12378.5857605178,9690.666666666666
10522,EPL,12791.813333333334,9681.106666666668
10523,GL,14113.316872427984,9687.135802469136
10524,GL,10864.362264150945,9684.064150943395
10525,EPL,11779.27526132404,9689.578397212545
10526,EPL,11886.651851851851,9684.733333333334
10527,EPL,12029.424528301886,9683.22641509434
10528,EPL,12327.28869047619,9690.050595238095
10529,EPL,12460.860606060603,9688.327272727272
10530,EPL,12605.252577319588,9693.015463917523
10531,EPL,13298.563829787234,9682.404255319148
10532,EPL,11684.39732142857,9685.861607142857
10533,EPL,12662.05590062112,9688.47204968944
10534,EPL,12813.166666666666,9686.019607843138
10535,EPL,12148.933174224345,9691.680190930789
10536,EPL,12401.236947791163,9693.373493975903
10537,EPL,12998.058823529413,9690.941176470587
10538,GL,10798.921212121211,9687.315151515151
10539,GL,11294.43888888889,9701.25
10540,EPL,12259.365853658535,9689.353658536584
10541,EPL,12901.75,9687.861111111111
10542,GL,11010.744471744472,9697.02457002457
10543,GL,11272.68817204301,9698.275985663082
10544,GL,11348.234375,9696.408482142857
10545,EPL,11544.38174273859,9691.203319502074
10546,EPL,12235.461346633416,9703.825436408975
10547,EPL,12351.573643410851,9694.697674418603
10548,EPL,13158.135135135137,9691.45945945946
10549,GL,10925.479768786126,9697.07514450867
10550,GL,11223.514814814816,9703.944444444443
10551,EPL,11570.11604095563,9701.993174061434
10552,EPL,11597.200854700855,9695.57264957265
10553,EPL,12003.798165137614,9697.743119266055
10554,EPL,12442.796208530806,9696.165876777251
10555,EPL,14008.372222222222,9697.18888888889
10556,GL,14151.521341463416,9698.753048780489
10557,EPL,11878.97697368421,9703.263157894737
10558,EPL,12313.68503937008,9703.629921259842
10559,EPL,13772.396694214876,9698.438016528926
10560,GL,10964.567307692309,9698.125
10561,EPL,11618.170068027212,9698.952380952382
10562,EPL,11904.587301587302,9699.640211640211
10563,EPL,12738.725581395349,9699.679069767442
10564,EPL,12879.582758620689,9701.075862068965
10565,EPL,13180.05,9700.075
10566,EPL,13753.918181818182,9707.222727272729
10567,EPL,13879.986301369863,9703.858447488585
10568,GL,10859.0,9699.36551724138
10569,EPL,11402.207228915662,9709.404819277108
10570,GL,11427.56880733945,9699.504587155963
10571,EPL,11794.729824561404,9706.77894736842
10572,EPL,11967.982978723405,9705.882978723404
10573,EPL,11988.412790697674,9702.627906976744
10574,EPL,12500.174496644297,9705.885906040268
10575,EPL,12537.264705882351,9707.85294117647
10576,EPL,12646.89928057554,9700.68345323741
10577,EPL,12824.610619469027,9701.769911504423
10578,EPL,13658.382165605097,9703.48407643312
10579,ONL,10659.927927927927,9703.711711711712
10580,GL,10793.648514851486,9704.757425742577
10581,GL,10835.77990430622,9703.727272727272
10582,EPL,12562.373493975903,9705.06626506024
10583,ONL,14224.439903846154,9714.591346153846
10584,GL,10774.790322580646,9704.459677419354
10585,GL,10812.634328358208,9704.73880597015
10586,GL,10883.24647887324,9708.591549295774
10587,GL,10981.59090909091,9705.42857142857
10588,EPL,11464.026490066226,9702.039735099335
10589,EPL,11488.083076923076,9710.753846153846
10590,EPL,11535.07468879668,9706.244813278008
10591,EPL,11688.84699453552,9702.180327868851
10592,EPL,11728.42396313364,9704.741935483871
10593,EPL,11817.543307086617,9703.16535433071
10594,EPL,12364.837988826815,9708.40782122905
10595,ONL,14200.241509433965,9706.083018867925
10596,EPL,12592.869942196532,9711.190751445089
10597,EPL,12681.469230769231,9709.96153846154
10598,EPL,13051.455172413793,9708.772413793104
10599,ONL,10702.757575757576,9713.045454545454
10600,GL,11093.367346938776,9706.88775510204
10601,GL,11248.704724409448,9712.38188976378
10602,GL,11320.292857142857,9711.55357142857
10603,EPL,11921.47037037037,9713.54074074074
10604,EPL,12263.197530864198,9705.574074074077
10605,EPL,12954.633663366336,9710.79207920792
10606,EPL,13128.61316872428,9710.510288065843
10607,GL,14091.186440677966,9704.13559322034
10608,EPL,11378.754266211605,9713.699658703072
10609,EPL,12424.214953271028,9714.457943925234
10610,EPL,13071.860215053764,9709.193548387097
10611,GL,11031.627450980392,9710.303921568628
10612,EPL,11444.755244755244,9716.699300699302
10613,EPL,12136.694524495677,9719.56772334294
10614,EPL,12725.03846153846,9716.415384615384
10615,EPL,13939.4609375,9712.578125
10616,GL,14131.13076923077,9710.23076923077
10617,GL,11142.75,9714.46052631579
10618,EPL,11636.70588235294,9719.070588235294
10619,EPL,12701.307692307691,9710.807692307691
10620,EPL,12993.23870967742,9718.36129032258
10621,EPL,13316.175182481751,9716.029197080292
10622,EPL,13551.792207792209,9716.16883116883
10623,EPL,14012.74074074074,9717.251851851852
10624,GL,11194.73831775701,9713.392523364486
10625,EPL,12046.138790035588,9720.597864768682
10626,EPL,12156.962962962964,9715.34074074074
10627,ONL,10680.2125,9715.7125
10628,GL,11106.028322440086,9731.150326797386
10629,GL,11352.28064516129,9718.716129032258
10630,EPL,12660.763819095477,9721.261306532664
10631,EPL,13012.487903225809,9725.28629032258
10632,GL,14157.759615384615,9727.057692307691
10633,EPL,11508.711229946524,9721.935828877004
10634,EPL,11825.175675675677,9719.162162162162
10635,EPL,12574.863636363636,9722.693181818182
10636,EPL,13610.702422145328,9726.214532871973
10637,ONL,10626.445652173914,9730.184782608696
10638,GL,10778.319277108434,9721.234939759035
10639,GL,11008.70588235294,9733.176470588236
10640,EPL,11603.668393782384,9721.658031088084
10641,EPL,11675.084375,9730.9
10642,EPL,11900.252964426878,9723.9604743083
10643,EPL,12614.814655172411,9726.887931034482
10644,EPL,13349.829268292682,9723.707317073173
10645,GL,14059.732142857143,9723.92857142857
10646,EPL,11468.162046908315,9729.027718550107
10647,EPL,12010.070063694267,9727.611464968151
10648,EPL,12065.559782608696,9727.070652173914
10649,EPL,13145.49295774648,9725.767605633802
10650,EPL,13440.77304964539,9727.553191489362
10651,EPL,14037.55789473684,9725.294736842105
10652,GL,10869.265151515152,9728.984848484848
10653,EPL,11529.88275862069,9725.289655172412
10654,EPL,12268.954545454546,9725.693181818182
10655,EPL,13469.018518518518,9730.135802469136
10656,EPL,13659.426116838487,9730.481099656356
10657,ONL,14201.133333333331,9726.619047619048
10658,GL,10892.30980392157,9730.078431372547
10659,GL,11059.572687224669,9729.541850220265
10660,EPL,12107.790476190476,9735.022222222222
10661,EPL,12242.42075471698,9733.050943396229
10662,EPL,12773.413502109704,9734.696202531646
10663,EPL,13166.487394957983,9727.66386554622
10664,GL,11314.423529411764,9728.358823529412
10665,EPL,11795.959090909091,9731.877272727274
10666,EPL,12505.237037037035,9729.71851851852
10667,EPL,13977.472727272729,9732.727272727272
10668,GL,11273.995348837208,9730.981395348836
10669,EPL,11933.588235294115,9730.835294117647
10670,EPL,12083.616402116402,9742.005291005293
10671,EPL,12454.426116838487,9737.54295532646
10672,EPL,12800.337662337664,9734.419913419912
10673,EPL,13574.15238095238,9731.828571428572
10674,GL,10986.915254237289,9736.584745762711
10675,GL,11165.43581081081,9736.679054054051
10676,GL,11243.85628742515,9735.04491017964
10677,EPL,11694.945355191256,9736.551912568306
10678,EPL,11878.238562091505,9737.467320261438
10679,EPL,11971.526946107784,9733.760479041915
10680,EPL,12329.864197530864,9731.074074074077
10681,EPL,12931.154929577464,9736.767605633802
10682,EPL,13189.364,9734.604
10683,EPL,13403.477064220184,9735.275229357798
10684,GL,10814.790909090909,9736.581818181818
10685,EPL,11336.907142857142,9736.214285714286
10686,EPL,11727.1796875,9742.653645833334
10687,EPL,11823.537102473498,9736.18374558304
10688,EPL,11952.185185185184,9740.288888888888
10689,EPL,13093.790909090909,9740.163636363635
10690,EPL,11590.970802919708,9739.635036496353
10691,EPL,12308.295774647888,9738.084507042253
10692,EPL,12873.736842105263,9738.03007518797
10693,EPL,13219.630188679244,9742.279245283018
10694,EPL,11514.880341880342,9739.42735042735
10695,EPL,13695.384057971014,9740.115942028986
10696,EPL,11488.937007874016,9742.267716535433
10697,EPL,11617.35960591133,9746.54433497537
10698,EPL,12831.92715231788,9744.331125827815
10699,EPL,13714.420765027322,9745.590163934428
10700,EPL,13867.697142857143,9744.737142857142
10701,ONL,14242.156756756756,9744.767567567567
10702,GL,10975.022471910112,9752.98127340824
10703,GL,11187.86,9742.69
10704,EPL,11542.62608695652,9743.921739130436
10705,EPL,11904.295180722893,9742.927710843374
10706,EPL,12503.256637168142,9751.9203539823
10707,EPL,12623.714285714286,9747.233082706767
10708,EPL,12733.89423076923,9746.41346153846
10709,EPL,13382.91129032258,9742.895161290322
10710,EPL,14030.442424242425,9746.50909090909
10711,EPL,12022.845679012344,9747.944444444443
10712,EPL,12362.611428571428,9747.422857142858
10713,EPL,13918.38053097345,9745.769911504423
10714,EPL,11759.372549019608,9754.710784313726
10715,EPL,12189.574468085106,9748.304964539007
10716,EPL,13059.853146853147,9748.013986013986
10717,GL,11119.822784810129,9753.130801687765
10718,EPL,11274.117449664427,9754.154362416108
10719,EPL,11355.966480446928,9749.765363128492
10720,EPL,12210.648351648351,9751.692307692309
10721,EPL,12542.191666666668,9749.816666666668
10722,EPL,13459.188524590165,9751.016393442624
10723,EPL,14078.824468085106,9749.654255319148
10724,GL,11021.4554973822,9755.13612565445
10725,EPL,12641.166666666666,9753.627450980392
10726,EPL,13512.73076923077,9752.992307692308
10727,GL,14155.104166666666,9755.46726190476
10728,GL,11051.39603960396,9751.60396039604
10729,EPL,12900.442857142858,9755.535714285714
10730,EPL,12971.75935828877,9757.12834224599
10731,EPL,13125.188235294116,9753.976470588235
10732,EPL,13594.90812720848,9765.494699646642
10733,EPL,13975.018987341771,9756.012658227848
10734,GL,11246.946666666669,9755.333333333334
10735,EPL,13955.252747252747,9752.65934065934
10736,GL,10705.121951219511,9771.219512195124
10737,GL,10779.2,9768.097674418605
10738,GL,10795.625,9753.375
10739,GL,11084.487394957983,9768.302521008403
10740,GL,11150.794520547945,9757.575342465754
10741,GL,11173.368421052632,9760.140350877193
10742,EPL,11666.641666666666,9762.191666666668
10743,EPL,12161.716216216217,9764.945945945949
10744,EPL,13799.85852090032,9769.575562700964
10745,EPL,11490.923076923076,9763.807692307691
10746,EPL,11544.174927113703,9765.833819241983
10747,EPL,11587.889380530973,9766.29646017699
10748,EPL,13676.432989690722,9760.845360824742
10749,EPL,13905.054347826086,9762.423913043478
10750,GL,10905.356164383562,9764.102739726028
10751,GL,11203.314285714288,9766.557142857142
10752,GL,11223.60824742268,9765.036082474227
10753,EPL,11702.825757575758,9762.212121212122
10754,EPL,12575.55128205128,9763.057692307691
10755,EPL,12776.727272727272,9764.079545454546
10756,EPL,13091.077702702703,9773.074324324323
10757,EPL,13621.273195876289,9767.943298969072
10758,EPL,13923.05,9761.1625
10759,EPL,14055.65367965368,9770.549783549784
10760,EPL,11778.0,9768.355555555556
10761,EPL,11954.005291005293,9767.830687830688
10762,EPL,13230.689024390244,9767.335365853658
10763,ONL,14245.587264150943,9782.149764150943
10764,EPL,11832.285714285714,9767.045112781954
10765,EPL,11978.344827586208,9766.268965517242
10766,EPL,12266.378378378378,9766.576576576575
10767,EPL,12380.526645768025,9775.82445141066
10768,GL,14179.222222222224,9772.420138888889
10769,EPL,11306.094827586208,9766.612068965518
10770,EPL,11409.756862745098,9776.01568627451
10771,EPL,11625.674556213018,9771.816568047338
10772,EPL,12055.741573033709,9766.70786516854
10773,EPL,12076.698275862069,9771.405172413792
10774,EPL,12347.481927710844,9769.722891566264
10775,EPL,12401.95670995671,9773.683982683982
10776,EPL,12813.851851851852,9772.237037037035
10777,EPL,11743.63492063492,9772.380952380952
10778,EPL,12943.985915492958,9775.80985915493
10779,EPL,13958.36046511628,9773.53100775194
10780,EPL,11510.59090909091,9772.242424242424
10781,EPL,11908.057471264368,9768.96551724138
10782,EPL,12215.607843137255,9772.248366013073
10783,EPL,13452.319672131149,9772.245901639344
10784,ONL,10663.793388429753,9775.239669421488
10785,GL,10837.271186440676,9773.86440677966
10786,GL,11018.654088050314,9779.295597484275
10787,EPL,11879.925373134329,9771.522388059702
10788,EPL,13881.127982646422,9780.95661605206
10789,GL,10997.16393442623,9775.975409836066
10790,EPL,11251.30705394191,9779.443983402489
10791,EPL,11993.877659574468,9779.781914893618
10792,EPL,12836.531914893618,9774.81914893617
10793,EPL,12855.545685279189,9782.921319796957
10794,GL,14133.881856540083,9777.67088607595
10795,GL,10792.165413533834,9780.984962406015
10796,GL,10896.834042553191,9781.408510638295
10797,GL,11178.835051546392,9783.82817869416
10798,EPL,12249.439330543932,9787.071129707114
10799,EPL,13908.69,9779.51
10800,EPL,11854.429347826086,9785.66847826087
10801,EPL,12362.445026178011,9785.900523560207
10802,EPL,11225.033519553072,9783.262569832405
10803,EPL,11277.618644067798,9786.296610169493
10804,EPL,11338.910447761196,9780.20895522388
10805,EPL,11835.563535911602,9784.414364640885
10806,EPL,11926.463636363636,9784.063636363637
10807,EPL,13839.914285714283,9791.561904761904
10808,EPL,14031.35606060606,9782.931818181818
10809,GL,14212.01793721973,9790.90134529148
10810,GL,10940.115942028986,9790.63768115942
10811,GL,11137.511278195489,9792.686090225565
10812,GL,11201.97435897436,9788.415384615384
10813,EPL,11723.241860465116,9787.944186046512
10814,EPL,12740.89387755102,9795.379591836734
10815,EPL,13398.779411764706,9786.08088235294
10816,EPL,11872.103139013452,9792.72197309417
10817,EPL,12160.806818181818,9786.238636363636
10818,EPL,12650.857142857143,9787.107142857143
10819,EPL,12777.846153846154,9789.10576923077
10820,EPL,13113.451776649748,9795.20304568528
10821,EPL,13861.984962406015,9787.947368421052
10822,GL,10828.93886462882,9791.139737991269
10823,EPL,12518.860294117649,9790.926470588236
10824,GL,11073.509523809524,9793.457142857143
10825,GL,11101.68,9793.608
10826,EPL,11461.617021276596,9791.624113475178
10827,ONL,10661.197368421052,9794.657894736842
10828,EPL,11759.589655172414,9804.455172413793
10829,EPL,12074.486772486773,9796.89947089947
10830,ONL,10428.98449612403,9799.5503875969
10831,EPL,12545.745098039217,9795.954248366012
10832,EPL,13237.225988700566,9798.435028248588
10833,EPL,14073.448979591836,9797.147959183674
10834,ONL,14279.23051948052,9801.012987012988
10835,ONL,14301.459183673467,9796.785714285714
10836,EPL,13896.434782608696,9803.05590062112
10837,EPL,13950.078947368422,9799.894736842103
10838,EPL,14101.166666666666,9797.646666666667
10839,GL,11013.004587155963,9804.761467889908
10840,EPL,11688.661538461538,9797.676923076922
10841,EPL,13758.233576642337,9802.160583941606
